City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Tocopilla,CL,2022-04-07 03:03:55,-22.092,-70.1979,292.17,80,40,0.81
294,Upington,ZA,2022-04-07 03:03:55,-28.4478,21.2561,286.74,49,98,3.65
295,Pringsewu,ID,2022-04-07 03:03:56,-5.3582,104.9744,302.89,62,100,1.29
296,Vestmannaeyjar,IS,2022-04-07 03:03:56,63.4427,-20.2734,271.96,56,1,2.98
297,Poya,NC,2022-04-07 03:03:57,-21.35,165.15,300.76,84,100,7.07
298,Meulaboh,ID,2022-04-07 03:03:57,4.1363,96.1285,301.81,69,63,0.36
299,Barmer,IN,2022-04-07 03:03:24,25.75,71.3833,304.09,15,15,2.62
300,Cravo Norte,CO,2022-04-07 03:03:58,6.3017,-70.2041,302.3,61,98,2.18
301,Narsaq,GL,2022-04-07 03:03:58,60.9167,-46.05,273.27,91,100,0.65
302,Aksum,ET,2022-04-07 03:03:59,14.1245,38.7244,289.58,29,0,5.21
303,Asau,RO,2022-04-07 03:03:59,46.4333,26.4,277.75,74,12,1.16
304,Ilulissat,GL,2022-04-07 03:04:00,69.2167,-51.1,267.16,86,75,4.63
305,Manoel Urbano,BR,2022-04-07 03:04:00,-8.8389,-69.2597,296.12,98,100,0.56
306,Marsh Harbour,BS,2022-04-07 03:00:04,26.5412,-77.0636,298.39,84,84,3.81
307,Agde,FR,2022-04-07 03:00:59,43.3108,3.4758,286.07,70,0,4.63
308,Auki,SB,2022-04-07 03:04:02,-8.7676,160.7034,303.37,65,95,4.7
309,Loandjili,CG,2022-04-07 03:04:02,-4.7561,11.8578,298.44,91,98,3.36
310,Machaneng,BW,2022-04-07 03:04:03,-23.1862,27.4886,292.62,31,0,2.79
311,Bolotnoye,RU,2022-04-07 03:04:03,55.6717,84.3981,273.87,86,25,5.19
312,Constitucion,CL,2022-04-07 03:04:04,-35.3333,-72.4167,286.34,76,18,4.44
313,Henties Bay,NA,2022-04-07 03:04:05,-22.116,14.2845,288.75,87,39,2.57
314,Motygino,RU,2022-04-07 03:04:05,58.1831,94.7592,274.77,88,90,6.11
315,Severo-Kurilsk,RU,2022-04-07 03:04:06,50.6789,156.125,275.1,94,100,5.59
316,Da Nang,VN,2022-04-07 03:04:06,16.0678,108.2208,300.14,65,20,2.57
317,Yenangyaung,MM,2022-04-07 03:04:07,20.4667,94.8833,306.48,37,21,2.83
318,Necochea,AR,2022-04-07 03:04:07,-38.5473,-58.7368,289.33,75,38,1.67
319,Belmonte,BR,2022-04-07 03:04:08,-15.8631,-38.8828,297.73,81,0,1.86
320,Burriana,ES,2022-04-07 03:04:08,39.889,-0.085,285.44,53,0,3.54
321,Olinda,BR,2022-04-07 03:01:49,-8.0089,-34.8553,299.06,79,100,2.94
322,Moerai,PF,2022-04-07 03:05:09,-22.4333,-151.3333,301.1,68,100,6.18
323,Port Moresby,PG,2022-04-07 03:05:10,-9.4431,147.1797,302.36,61,14,2.82
324,Kurilsk,RU,2022-04-07 03:05:10,45.2333,147.8833,274.57,62,11,3.65
325,Kutum,SD,2022-04-07 03:05:11,14.2,24.6667,296.52,14,5,4.92
326,Raga,SS,2022-04-07 03:00:21,8.4596,25.678,298.22,63,72,4.21
327,High Level,CA,2022-04-07 03:05:12,58.5169,-117.136,270.8,93,3,1.4
328,Qeshm,IR,2022-04-07 03:05:12,26.9581,56.2719,297.87,73,1,0.86
329,Ilhabela,BR,2022-04-07 03:05:13,-23.7781,-45.3581,295.5,88,36,0.19
330,Tuatapere,NZ,2022-04-07 03:05:13,-46.1333,167.6833,285.82,55,38,3.39
331,Concepcion Del Oro,MX,2022-04-07 03:05:14,24.6333,-101.4167,289.53,18,0,3.0
332,Poso,ID,2022-04-07 03:05:14,-1.3959,120.7524,303.97,59,30,2.47
333,Assiniboia,CA,2022-04-07 03:05:15,49.6334,-105.9845,275.3,79,100,8.01
334,Kanepi,EE,2022-04-07 03:05:15,57.982,26.7627,274.29,98,100,3.38
335,Muravlenko,RU,2022-04-07 03:05:16,63.7898,74.523,264.52,91,100,10.34
336,Katsuura,JP,2022-04-07 03:05:16,35.1333,140.3,288.06,75,100,5.12
337,Tartagal,AR,2022-04-07 03:05:17,-22.5164,-63.8013,295.71,86,100,1.66
338,Tahe,CN,2022-04-07 03:05:18,52.3333,124.7333,271.97,39,3,6.04
339,Bertoua,CM,2022-04-07 03:05:18,4.5833,13.6833,293.23,88,90,0.47
340,Aykhal,RU,2022-04-07 03:05:19,66.0,111.5,264.79,93,100,10.99
341,Altamira,BR,2022-04-07 03:01:08,-3.2033,-52.2064,296.33,94,100,0.74
342,Belyy Yar,RU,2022-04-07 03:05:19,53.6039,91.3903,285.09,54,0,2.0
343,Pitanga,BR,2022-04-07 03:04:12,-24.7572,-51.7614,290.98,98,100,0.98
344,Basco,PH,2022-04-07 03:05:20,20.4487,121.9702,297.46,77,94,9.38
345,Chandvad,IN,2022-04-07 03:05:21,20.3333,74.25,304.22,13,13,4.19
346,Naze,JP,2022-04-07 03:05:21,28.3667,129.4833,291.82,55,71,3.23
347,Fort Nelson,CA,2022-04-07 03:00:38,58.8053,-122.7002,272.75,91,100,1.86
348,Cherskiy,RU,2022-04-07 03:05:22,68.75,161.3,253.48,84,62,0.88
349,Gimli,CA,2022-04-07 03:05:23,50.6336,-96.9907,273.69,97,100,11.01
350,Mizusawa,JP,2022-04-07 03:05:23,39.1333,141.1333,284.58,50,67,3.55
351,Hambantota,LK,2022-04-07 03:05:24,6.1241,81.1185,299.34,94,20,2.06
352,General Roca,AR,2022-04-07 03:05:24,-39.0333,-67.5833,292.94,41,99,3.15
353,Vila Franca Do Campo,PT,2022-04-07 03:05:25,37.7167,-25.4333,289.38,89,100,7.67
354,Mahebourg,MU,2022-04-07 03:05:25,-20.4081,57.7,296.62,70,96,4.88
355,Shaoguan,CN,2022-04-07 03:05:26,24.8,113.5833,298.53,50,1,1.59
356,Mecca,SA,2022-04-07 03:02:55,21.4267,39.8261,299.28,19,33,0.12
357,Hetauda,NP,2022-04-07 03:05:26,27.4284,85.0322,300.79,49,0,2.97
358,Avera,US,2022-04-07 03:05:27,33.194,-82.5271,291.18,93,97,5.52
359,Pitimbu,BR,2022-04-07 03:05:27,-7.4706,-34.8086,297.48,82,90,2.86
360,Madaoua,NE,2022-04-07 03:05:28,14.073,5.96,300.41,7,100,3.68
361,Panjab,AF,2022-04-07 03:05:28,34.388,67.0233,284.31,25,7,0.98
362,Ivaipora,BR,2022-04-07 03:05:29,-24.2478,-51.6847,292.63,96,100,1.83
363,Alenquer,BR,2022-04-07 03:01:35,-1.9417,-54.7383,297.11,94,100,0.78
364,Joliet,US,2022-04-07 03:05:30,41.525,-88.0817,281.64,74,10,5.36
365,Mossendjo,CG,2022-04-07 03:05:30,-2.9506,12.7261,293.32,99,99,0.44
366,Bambous Virieux,MU,2022-04-07 03:05:30,-20.3428,57.7575,296.6,70,97,4.81
367,Leningradskiy,RU,2022-04-07 03:05:31,69.3833,178.4167,254.37,93,100,9.68
368,Harper,LR,2022-04-07 03:05:31,4.375,-7.7169,299.29,86,77,1.69
369,Galle,LK,2022-04-07 03:05:32,6.0367,80.217,299.78,76,88,2.55
370,Tamandare,BR,2022-04-07 03:05:32,-8.7597,-35.1047,298.19,80,100,1.78
371,Saint Andrews,US,2022-04-07 03:06:33,34.0454,-81.1293,292.2,81,75,3.09
372,Noumea,NC,2022-04-07 03:06:33,-22.2763,166.4572,299.82,99,100,4.87
373,Byron Bay,AU,2022-04-07 03:05:48,-28.65,153.6167,297.56,78,40,5.07
374,Brumado,BR,2022-04-07 03:06:34,-14.2036,-41.6653,297.8,63,81,3.22
375,Kuytun,RU,2022-04-07 03:06:34,54.3419,101.5036,278.05,95,100,6.04
376,Waling,NP,2022-04-07 03:06:35,27.9833,83.7667,299.63,43,0,1.69
377,Smithers,CA,2022-04-07 03:03:55,54.7804,-127.1743,274.07,95,100,0.92
378,Fenoarivo Atsinanana,MG,2022-04-07 03:06:36,-17.3667,49.4167,296.97,90,42,2.5
379,Otane,NZ,2022-04-07 03:06:36,-39.8833,176.6333,288.71,58,61,4.61
380,Iaciara,BR,2022-04-07 03:06:37,-14.0958,-46.6317,296.92,52,38,0.34
381,Grootfontein,NA,2022-04-07 03:06:37,-19.5667,18.1167,292.29,49,66,1.04
382,Coahuayana,MX,2022-04-07 03:06:37,18.7333,-103.6833,293.65,90,100,0.77
383,Barranca,PE,2022-04-07 03:06:38,-10.75,-77.7667,293.68,84,55,3.01
384,Ler,SS,2022-04-07 03:06:38,8.3018,30.1418,301.99,44,36,1.87
385,Umm Kaddadah,SD,2022-04-07 03:06:39,13.6017,26.6876,299.77,12,5,6.68
386,Yarensk,RU,2022-04-07 03:06:39,62.1675,49.0916,272.68,98,100,1.14
387,Pitea,SE,2022-04-07 03:06:40,65.3172,21.4794,265.2,96,92,3.97
388,Kaspiyskiy,RU,2022-04-07 03:06:40,45.3929,47.3707,281.09,61,2,2.71
389,Mackay,AU,2022-04-07 03:06:41,-21.15,149.2,304.64,66,9,6.38
390,Khani,GE,2022-04-07 03:06:41,41.9563,42.9566,272.91,94,50,3.05
391,Grindavik,IS,2022-04-07 03:06:42,63.8424,-22.4338,270.41,68,75,6.69
392,Ovalle,CL,2022-04-07 03:06:42,-30.5983,-71.2003,293.13,55,0,1.14
393,Goure,NE,2022-04-07 03:06:43,13.9835,10.2704,300.09,7,36,3.78
394,Zile,TR,2022-04-07 03:06:43,40.3031,35.8864,279.28,87,54,0.65
395,Soloneshnoye,RU,2022-04-07 03:06:44,51.6544,84.3197,280.08,95,100,0.98
396,Le Mars,US,2022-04-07 03:06:44,42.7942,-96.1656,280.88,49,100,5.14
397,Praia Da Vitoria,PT,2022-04-07 03:06:45,38.7333,-27.0667,290.24,95,100,12.08
398,Tugulym,RU,2022-04-07 03:06:45,57.0591,64.6425,271.19,84,100,3.93
399,Oranjestad,AW,2022-04-07 03:06:45,12.524,-70.027,299.12,78,20,9.77
400,Port Hardy,CA,2022-04-07 03:06:46,50.6996,-127.4199,279.25,81,100,9.77
401,Changzhou,CN,2022-04-07 03:06:46,31.7833,119.9667,295.61,50,0,1.9
402,Vostok,RU,2022-04-07 03:06:47,46.4856,135.8833,271.68,60,85,5.74
403,Storforshei,NO,2022-04-07 03:06:47,66.4043,14.5233,269.03,79,100,0.0
404,Kazachinskoye,RU,2022-04-07 03:06:48,57.6953,93.2761,275.93,73,77,5.6
405,Kitimat,CA,2022-04-07 03:06:48,54.0524,-128.6534,275.32,31,100,0.16
406,Xining,CN,2022-04-07 03:06:49,36.6167,101.7667,284.83,21,0,0.49
407,Yakovlevo,RU,2022-04-07 03:06:49,50.8603,36.4478,280.29,81,100,4.32
408,Ngunguru,NZ,2022-04-07 03:06:50,-35.6167,174.5,294.29,47,45,5.14
409,Merauke,ID,2022-04-07 03:06:50,-8.4667,140.3333,303.7,61,85,4.27
410,Dalvik,IS,2022-04-07 03:06:51,65.9702,-18.5286,266.0,83,99,1.49
411,Jimeta,NG,2022-04-07 03:06:51,9.2833,12.4667,299.86,64,43,2.85
412,Ahipara,NZ,2022-04-07 03:06:52,-35.1667,173.1667,293.39,55,17,6.29
413,Hay River,CA,2022-04-07 03:06:52,60.8156,-115.7999,272.26,97,93,1.87
414,Geraldton,AU,2022-04-07 03:06:53,-28.7667,114.6,304.38,29,72,8.75
415,Eureka,US,2022-04-07 03:06:53,40.8021,-124.1637,285.69,79,17,0.45
416,Pietersburg,ZA,2022-04-07 03:06:54,-23.9045,29.4688,290.31,30,0,3.6
417,Bandarbeyla,SO,2022-04-07 03:06:54,9.4942,50.8122,298.61,75,13,2.26
418,Roald,NO,2022-04-07 03:07:17,62.5833,6.1333,273.01,64,10,4.63
419,Samarai,PG,2022-04-07 03:07:55,-10.6167,150.6667,302.56,70,45,8.32
420,Islamkot,PK,2022-04-07 03:07:56,24.6997,70.177,304.36,26,51,7.43
421,Manati,PR,2022-04-07 03:07:56,18.4275,-66.4921,297.43,85,7,4.09
422,Indramayu,ID,2022-04-07 03:07:56,-6.3264,108.32,301.63,67,100,1.31
423,Dandong,CN,2022-04-07 03:07:57,40.1292,124.3947,285.03,29,80,2.05
424,Tay Ninh,VN,2022-04-07 03:07:57,11.3,106.1,303.78,47,100,5.11
425,Wucheng,CN,2022-04-07 03:07:58,29.6008,118.175,298.4,42,0,0.87
426,Klyuchi,RU,2022-04-07 03:07:58,52.2667,79.1667,278.17,69,12,2.61
427,Bogale,MM,2022-04-07 03:07:59,16.2833,95.4,306.31,46,63,3.22
428,Jatiroto,ID,2022-04-07 03:07:59,-7.8833,111.1167,301.54,69,76,3.53
429,Muli,MV,2022-04-07 03:08:00,2.9167,73.5667,301.59,67,20,1.4
430,Vardo,NO,2022-04-07 03:07:07,70.3705,31.1107,273.57,81,100,9.42
431,Giresun,TR,2022-04-07 03:06:11,40.5,38.5,272.54,89,96,0.66
432,Kavaratti,IN,2022-04-07 03:04:24,10.5669,72.642,301.5,71,32,3.32
433,Bani,DO,2022-04-07 03:04:59,18.2833,-70.3333,295.84,81,7,3.84
434,Vari,GR,2022-04-07 03:08:01,37.8312,23.8081,289.17,80,99,1.34
435,Nanchang,CN,2022-04-07 03:08:02,28.6833,115.8833,297.86,45,0,0.21
436,Heihe,CN,2022-04-07 03:08:03,50.2441,127.4902,275.04,28,89,6.72
437,Oktyabrskoye,RU,2022-04-07 03:08:03,43.0645,44.7417,276.23,93,86,2.0
438,Barlad,RO,2022-04-07 03:08:04,46.2333,27.6667,281.95,61,3,4.72
439,Liverpool,GB,2022-04-07 03:08:04,53.4106,-2.9779,281.12,79,100,17.49
440,Tekeli,KZ,2022-04-07 03:08:05,44.83,78.8239,289.19,49,57,3.51
441,Hobyo,SO,2022-04-07 03:08:05,5.3505,48.5268,299.81,72,5,5.55
442,Cadereyta,MX,2022-04-07 03:05:58,25.5833,-99.9833,300.55,23,0,3.64
443,Atar,MR,2022-04-07 03:05:55,20.5169,-13.0499,294.59,18,3,6.07
444,Chuguyevka,RU,2022-04-07 03:08:06,44.1653,133.8633,277.18,42,98,4.39
445,Limin Khersonisou,GR,2022-04-07 03:08:07,35.3162,25.3928,295.57,94,20,6.69
446,Plouzane,FR,2022-04-07 03:08:07,48.3833,-4.6167,284.33,100,100,13.38
447,Sosnovka,RU,2022-04-07 03:08:08,56.255,51.2842,269.76,95,98,1.77
448,Quelimane,MZ,2022-04-07 03:08:08,-17.8786,36.8883,295.93,96,31,1.78
449,Lanskroun,CZ,2022-04-07 03:08:09,49.9122,16.6119,281.28,78,35,1.21
450,Jiutai,CN,2022-04-07 03:08:09,44.1525,125.8328,278.61,18,4,5.37
451,Linguere,SN,2022-04-07 03:08:10,15.3953,-15.1193,299.3,26,12,6.22
452,Korla,CN,2022-04-07 03:08:10,41.7597,86.1469,291.67,19,4,1.49
453,Nouakchott,MR,2022-04-07 03:08:11,18.0858,-15.9785,295.11,45,3,5.53
454,Alofi,NU,2022-04-07 03:08:11,-19.0595,-169.9187,302.09,74,75,5.14
455,Sao Filipe,CV,2022-04-07 03:08:12,14.8961,-24.4956,294.68,77,5,4.51
456,Alice Springs,AU,2022-04-07 03:08:12,-23.7,133.8833,300.9,23,0,5.14
457,Pampas,PE,2022-04-07 03:08:13,-12.4,-74.9,281.67,96,72,1.12
458,Blyznyuky,UA,2022-04-07 03:08:14,48.8578,36.5551,278.47,80,20,4.7
459,Doctor Arroyo,MX,2022-04-07 03:08:14,23.6667,-100.1833,291.89,23,5,4.13
460,Louis Trichardt,ZA,2022-04-07 03:08:15,-23.0439,29.9032,292.4,51,0,0.99
461,Juegang,CN,2022-04-07 03:08:15,32.3174,121.1855,291.67,67,0,0.59
462,Zhezkazgan,KZ,2022-04-07 03:09:16,47.8043,67.7144,278.14,75,75,10.0
463,Yangshe,CN,2022-04-07 03:09:17,31.8899,120.6052,294.61,54,0,0.54
464,Egvekinot,RU,2022-04-07 03:09:17,66.3167,-179.1667,251.22,89,94,1.13
465,Yarmouth,US,2022-04-07 03:09:18,41.7057,-70.2286,280.35,91,0,8.05
466,Chato,TZ,2022-04-07 03:09:18,-2.6378,31.7669,290.86,91,97,1.15
467,Yatou,CN,2022-04-07 03:05:12,37.15,122.3833,287.57,42,0,2.69
468,Palmer,US,2022-04-07 03:09:19,42.1584,-72.3287,281.8,76,100,0.0
469,North Shore,NZ,2022-04-07 03:09:20,-36.8,174.75,296.7,55,25,4.47
470,Monte Alegre,BR,2022-04-07 03:09:20,-2.0078,-54.0692,296.67,96,100,1.04
471,Nipawin,CA,2022-04-07 03:09:21,53.3668,-104.0009,270.83,92,26,2.5
472,Manokwari,ID,2022-04-07 03:09:21,-0.8667,134.0833,301.63,71,99,1.79
473,Payson,US,2022-04-07 03:09:22,40.0444,-111.7321,279.01,39,0,5.14
474,Yakeshi,CN,2022-04-07 03:09:22,49.2833,120.7333,271.03,47,9,5.14
475,Salekhard,RU,2022-04-07 03:09:23,66.53,66.6019,262.41,85,100,3.32
476,Bogo,PH,2022-04-07 03:09:23,11.0517,124.0055,300.61,83,100,5.9
477,The Valley,AI,2022-04-07 03:09:24,18.217,-63.0578,299.07,76,0,8.72
478,Nuevo Ideal,MX,2022-04-07 03:09:25,24.8875,-105.0728,288.47,20,14,0.3
479,Deputatskiy,RU,2022-04-07 03:09:25,69.3,139.9,251.44,97,100,2.43
480,Ponta Delgada,PT,2022-04-07 03:07:31,37.7333,-25.6667,289.55,82,75,9.77
481,Zlynka,RU,2022-04-07 03:09:26,52.4267,31.7378,279.61,94,99,3.98
482,Sembakung,ID,2022-04-07 03:09:26,3.8167,117.25,305.58,56,84,0.85
483,Guba,PH,2022-04-07 03:09:27,10.3131,123.2667,300.87,72,100,2.32
484,Kalininsk,RU,2022-04-07 03:09:27,51.5,44.4758,275.41,94,62,3.28
485,Swift Current,CA,2022-04-07 03:09:28,50.2834,-107.8014,273.75,86,90,4.62
486,Griffith,US,2022-04-07 03:09:28,41.5284,-87.4237,282.11,68,100,6.69
487,Kruisfontein,ZA,2022-04-07 03:09:29,-34.0033,24.7314,285.31,68,68,7.47
488,Williams Lake,CA,2022-04-07 03:05:00,52.1415,-122.1445,277.46,61,100,4.86
489,Namie,JP,2022-04-07 03:09:29,37.4833,141.0,286.79,59,78,3.51
490,Codajas,BR,2022-04-07 03:09:30,-3.8367,-62.0569,296.43,98,100,0.98
491,Tracy,US,2022-04-07 03:06:44,37.7397,-121.4252,296.11,39,6,0.83
492,Kropotkin,RU,2022-04-07 03:09:31,45.4375,40.5756,278.25,87,4,3.16
493,Pasighat,IN,2022-04-07 03:09:31,28.0667,95.3333,297.44,74,84,0.39
494,Taungdwingyi,MM,2022-04-07 03:09:32,20.0167,95.55,307.24,39,40,1.72
495,Ambon,ID,2022-04-07 03:09:32,-3.6954,128.1814,308.23,55,75,1.54
496,San Andres,CO,2022-04-07 03:09:33,12.5847,-81.7006,300.16,89,75,5.14
497,Kabalo,CD,2022-04-07 03:09:33,-6.05,26.9167,293.66,96,100,1.49
498,Mamallapuram,IN,2022-04-07 03:09:33,12.6264,80.1722,303.18,70,55,1.71
499,La Libertad,EC,2022-04-07 03:09:34,-2.2333,-80.9,296.61,83,21,3.47
500,Tomigusuku,JP,2022-04-07 03:09:35,26.185,127.675,296.22,55,20,5.14
501,Chebsara,RU,2022-04-07 03:09:35,59.2002,38.8356,263.78,97,52,2.01
502,Monrovia,LR,2022-04-07 03:06:37,6.3005,-10.7969,296.33,89,100,3.38
503,Tikhvin,RU,2022-04-07 03:09:36,59.6451,33.5294,267.71,90,100,2.61
504,Pisco,PE,2022-04-07 03:09:36,-13.7,-76.2167,292.18,88,0,6.69
505,Sobolevo,RU,2022-04-07 03:09:37,54.4299,31.8996,275.8,98,100,5.98
506,Avallon,FR,2022-04-07 03:09:37,47.4833,3.9,282.27,91,100,8.65
507,Dingle,PH,2022-04-07 03:09:38,10.9995,122.6711,300.14,81,100,5.18
508,Astana,KZ,2022-04-07 03:10:38,51.1801,71.446,272.12,93,95,4.0
509,Acarau,BR,2022-04-07 03:10:39,-2.8856,-40.12,298.26,86,93,3.25
510,Tulsipur,NP,2022-04-07 03:10:39,28.131,82.2973,302.15,13,0,2.29
511,Acari,PE,2022-04-07 03:10:40,-15.4311,-74.6158,295.62,77,52,1.93
512,Ayagoz,KZ,2022-04-07 03:10:40,47.9714,80.4392,282.54,83,100,6.06
513,Umm Lajj,SA,2022-04-07 03:10:40,25.0213,37.2685,301.2,28,0,3.45
514,Bairnsdale,AU,2022-04-07 03:10:41,-37.8333,147.6167,291.51,54,54,4.94
515,Ariquemes,BR,2022-04-07 03:10:41,-9.9133,-63.0408,296.15,97,100,0.3
516,Lima,PE,2022-04-07 03:07:17,-12.0432,-77.0282,295.87,74,40,5.66
517,Kargasok,RU,2022-04-07 03:10:42,59.0556,80.8572,272.89,75,100,7.62
518,Sindou,BF,2022-04-07 03:10:43,10.6667,-5.1667,300.42,63,86,2.66
519,Ziarat,PK,2022-04-07 03:10:43,30.3823,67.7282,289.95,21,0,2.01
520,Yelizovo,RU,2022-04-07 03:10:44,53.1873,158.3805,274.23,100,100,2.0
521,Gualaquiza,EC,2022-04-07 03:10:45,-3.4,-78.55,291.04,99,100,0.78
522,Matagami,CA,2022-04-07 03:10:45,49.7502,-77.6328,276.21,32,100,4.12
523,Quatre Cocos,MU,2022-04-07 03:10:46,-20.2078,57.7625,296.53,71,96,4.93
524,Praya,CV,2022-04-07 03:10:46,14.9215,-23.5087,293.45,77,20,7.72
525,Oda,JP,2022-04-07 03:10:46,35.1833,132.5,288.84,55,75,5.93
526,Gladstone,AU,2022-04-07 03:07:08,-23.85,151.25,303.59,51,40,5.66
527,Bushenyi,UG,2022-04-07 03:10:47,-0.5853,30.2114,288.46,95,100,0.44
528,Kashi,CN,2022-04-07 03:10:48,39.4547,75.9797,293.42,17,55,1.57
529,Anori,BR,2022-04-07 03:10:48,-3.7728,-61.6442,296.3,98,99,1.06
530,Olean,US,2022-04-07 03:07:04,42.0776,-78.4297,286.53,100,100,6.69
531,Lao Cai,VN,2022-04-07 03:10:49,22.4833,103.95,302.34,34,61,0.86
532,Blythe,US,2022-04-07 03:10:49,33.6103,-114.5964,301.4,5,0,5.66
533,Luba,GQ,2022-04-07 03:10:50,3.4568,8.5547,300.04,82,56,1.38
534,Coyah,GN,2022-04-07 03:10:50,9.75,-13.4167,296.17,80,100,0.9
535,Puerto Morazan,NI,2022-04-07 03:10:51,12.8504,-87.1717,300.52,71,93,0.65
536,Dingzhou,CN,2022-04-07 03:10:51,38.5131,114.9956,293.06,28,0,4.4
537,Seoul,KR,2022-04-07 03:10:28,37.5683,126.9778,289.81,22,0,4.89
538,Beringovskiy,RU,2022-04-07 03:10:52,63.05,179.3167,258.03,68,18,1.78
539,Carolina,PR,2022-04-07 03:05:58,18.3808,-65.9574,297.56,85,40,3.6
540,Gwembe,ZM,2022-04-07 03:10:53,-16.4975,27.6069,290.29,95,77,1.15
541,Port Lincoln,AU,2022-04-07 03:10:54,-34.7333,135.8667,291.23,61,6,6.07
542,Haines Junction,CA,2022-04-07 03:10:54,60.7522,-137.5108,273.21,80,100,0.69
543,Christchurch,NZ,2022-04-07 03:08:01,-43.5333,172.6333,288.94,58,75,4.12
544,Odweyne,SO,2022-04-07 03:10:55,9.4092,45.064,292.33,40,0,3.09
545,Nantucket,US,2022-04-07 03:10:55,41.2835,-70.0995,281.18,92,0,6.69
546,Biltine,TD,2022-04-07 03:10:56,14.5333,20.9167,303.02,11,38,7.28
547,Flinders,AU,2022-04-07 03:10:57,-34.5833,150.8552,292.8,89,100,1.79
548,Mandalgovi,MN,2022-04-07 03:10:57,45.7625,106.2708,287.97,17,6,5.88
549,Tomohon,ID,2022-04-07 03:10:58,1.3346,124.8392,299.67,61,95,1.4
550,Vila Velha,BR,2022-04-07 03:10:58,-20.3297,-40.2925,299.12,83,75,2.57
551,Cantapoy,PH,2022-04-07 03:10:58,9.4906,125.4364,300.04,86,92,2.54
552,Kinshasa,CD,2022-04-07 03:11:59,-4.3246,15.3215,296.76,90,93,0.71
553,Yar-Sale,RU,2022-04-07 03:12:00,66.8333,70.8333,261.21,87,99,8.91
554,Turukhansk,RU,2022-04-07 03:12:00,65.8167,87.9833,267.88,91,100,4.99
555,Kargil,IN,2022-04-07 03:12:01,34.5667,76.1,272.36,53,0,0.55
556,Kasama,ZM,2022-04-07 03:12:01,-10.2129,31.1808,289.75,97,100,0.45
557,Saint-Georges,GD,2022-04-07 03:12:02,12.0564,-61.7485,295.97,94,75,2.57
558,Chapais,CA,2022-04-07 03:12:02,49.7834,-74.8492,270.36,87,94,3.9
559,Erenhot,CN,2022-04-07 03:12:03,43.6475,111.9767,286.55,25,100,3.27
560,Mukhen,RU,2022-04-07 03:12:04,48.1,136.1,275.18,40,96,5.52
561,Ikwiriri,TZ,2022-04-07 03:12:04,-7.9562,38.9716,295.48,97,18,1.2
562,Caborca,MX,2022-04-07 03:12:05,30.5838,-111.101,297.38,17,0,3.7
563,Vagur,FO,2022-04-07 03:12:05,61.4732,-6.8119,275.8,94,100,19.42
564,Jacqueville,CI,2022-04-07 03:12:06,5.2052,-4.4146,299.91,85,99,2.12
565,Provost,CA,2022-04-07 03:12:06,52.3501,-110.2683,273.96,75,2,2.93
566,Aberdeen,GB,2022-04-07 03:09:50,57.1437,-2.0981,276.78,100,75,2.57
567,Pecos,US,2022-04-07 03:12:08,31.4229,-103.4932,291.1,14,0,2.57
568,Caranavi,BO,2022-04-07 03:12:09,-15.8167,-67.55,290.69,95,52,1.24
569,Kharan,PK,2022-04-07 03:12:09,28.5833,65.4167,299.41,24,0,0.9
